0,Road,Discription,LRP,Offset,Chainage,LRP2,Offset2,Chainage2,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Simple Road
Z7709-2,Z7709-2,Int.with R870-Pirojpur CO office More (int.with Z7715),LRPS,1079,1.079,LRPS,1806,1.806,0.727,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z7709
Z7709-3,Z7709-3,Pirojpur CO office More (int.with Z7715)-Ranipur(Int.with Z8702),LRPS,1806,1.806,LRPS,4860,4.86,3.054,13.0,55.0,96.0,59.0,59.0,14.0,28.0,29.0,1719.0,1387.0,1090.0,843.0,0.0,3459.0,1933.0,5392.0,5392.0,Z7709
Z7709-4,Z7709-4,Ranipur(Int.with Z8702)-Hularhat,LRPS,4860,4.86,LRPE,0,6.37,1.510,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z7709
Z7710-1,Z7710-1,Banaripar (Danduat)-Nazirpur,LRPS,0,0,LRP034,6000,40,40.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,429.0,288.0,372.0,0.0,745.0,660.0,1405.0,1405.0,Z7710
Z7711-1,Z7711-1,Togra(int.with R870)-Synashi,LRPS,0,0,LRP017,1933,17.345,17.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,429.0,288.0,372.0,0.0,745.0,660.0,1405.0,1405.0,Z7711
Z7715-1,Z7715-1,CO office More-Brahmonkati,LRPS,0,0,LRPS,2573,2.573,2.573,3.0,81.0,123.0,39.0,125.0,137.0,119.0,96.0,298.0,370.0,283.0,267.0,0.0,1391.0,550.0,1941.0,1941.0,Z7715
Z7716-1,Z7716-1,Nazirpur-Kachua,LRPS,0,0,LRPS,10740,10.74,10.740,0.0,25.0,43.0,23.0,27.0,16.0,13.0,9.0,434.0,496.0,402.0,373.0,0.0,1086.0,775.0,1861.0,1861.0,Z7716
Z7717-1,Z7717-1,Bagerhat- int. Z7719,LRPS,0,0,LRP002,121,2.103,2.103,3.0,175.0,138.0,0.0,54.0,44.0,16.0,5.0,1260.0,645.0,484.0,575.0,0.0,2340.0,1059.0,3399.0,3399.0,Z7717
Z7717-2,Z7717-2,int. Z7719 -Mongla,LRP002,121,2.103,LRPE,0,33.87,31.767,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z7717
Z7718-1,Z7718-1,Pingoria-Rampal,LRPS,0,0,LRPS,42000,42,42.000,0.0,4.0,16.0,0.0,0.0,7.0,1.0,54.0,241.0,874.0,824.0,714.0,0.0,1197.0,1538.0,2735.0,2735.0,Z7718
Z7719-1,Z7719-1,Bagerhat Circuit House-Karapara,LRPS,0,0,LRPSa,2055,2.08,2.080,0.0,32.0,59.0,12.0,27.0,19.0,21.0,18.0,538.0,326.0,333.0,278.0,0.0,1052.0,611.0,1663.0,1663.0,Z7719
Z7801-1,Z7801-1,Chitalmari-Faltita,LRPS,0,0,LRP006,16855,22.855,22.855,0.0,15.0,29.0,7.0,26.0,18.0,9.0,15.0,417.0,432.0,297.0,537.0,0.0,968.0,834.0,1802.0,1802.0,Z7801
Z8002-1,Z8002-1,Konakhola-Kolatia(Int.with Z5069),LRPS,0,0,LRP014,1926,15.926,15.926,0.0,195.0,520.0,0.0,86.0,297.0,32.0,586.0,2422.0,640.0,49.0,413.0,0.0,4778.0,462.0,5240.0,5240.0,Z8002
Z8002-2,Z8002-2,Kolatia(Int.with Z5069)-Hamayetpur,LRP014,1926,15.926,LRP022,2318,23.355,7.429,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8002
Z8003-1,Z8003-1,Hashara-Kharsur,LRPS,0,0,LRPS,11105,11.105,11.105,0.0,32.0,70.0,0.0,25.0,23.0,11.0,16.0,599.0,170.0,153.0,1067.0,0.0,946.0,1220.0,2166.0,2166.0,Z8003
Z8004-1,Z8004-1,Hatimara-Kakaldi(int.with Z8005),LRPS,0,0,LRP007c,0,7.61,7.610,0.0,118.0,104.0,0.0,145.0,39.0,30.0,73.0,2236.0,535.0,304.0,561.0,0.0,3280.0,865.0,4145.0,4145.0,Z8004
Z8004-2,Z8004-2,Kakaldi(int.with Z8005)-Int.with Z8203,LRP007c,0,7.61,LRP012,4800,16.8,9.190,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8004
Z8004-3,Z8004-3,Int.with Z8203-Srinagar(Int.with N8),LRP012,4800,16.8,LRPE,0,20.455,3.655,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8004
Z8005-1,Z8005-1,Nimtali (Int.with N8)-Kakhaldi (int.with Z8004),LRPS,0,0,LRPS,13782,13.782,13.782,0.0,0.0,14.0,0.0,0.0,11.0,6.0,11.0,464.0,129.0,97.0,404.0,0.0,635.0,501.0,1136.0,1136.0,Z8005
Z8009-1,Z8009-1,Fultala-Hashara,LRPS,0,0,LRPS,1670,1.67,1.670,0.0,28.0,38.0,0.0,0.0,6.0,5.0,7.0,393.0,394.0,355.0,796.0,0.0,871.0,1151.0,2022.0,2022.0,Z8009
Z8011-1,Z8011-1,Pacchar (Int.with N8) - Kazirtek (int.with R860),LRPS,0,0,LRP032,1980,34.1,34.100,0.0,78.0,174.0,41.0,115.0,31.0,32.0,63.0,1049.0,1608.0,847.0,1157.0,0.0,3191.0,2004.0,5195.0,5195.0,Z8011
Z8012-1,Z8012-1,Shariatpur (Premtala) - Janjira (Int.with Z8065),LRPS,0,0,LRP015,428,15.308,15.308,0.0,119.0,66.0,80.0,93.0,76.0,45.0,57.0,1116.0,1136.0,197.0,211.0,0.0,2788.0,408.0,3196.0,3196.0,Z8012
Z8012-2,Z8012-2,Janjira (Int.with Z8065) - Kathalbari,LRP015,428,15.308,LRP028,1464,28.646,13.338,0.0,73.0,99.0,0.0,2.0,33.0,12.0,30.0,945.0,673.0,312.0,709.0,0.0,1867.0,1021.0,2888.0,2888.0,Z8012
Z8021-1,Z8021-1,Baraitala (Int.with N8) - Muksudpur (Int.with N805),LRPS,0,0,LRP011,5841,16.815,16.815,0.0,113.0,64.0,0.0,106.0,35.0,5.0,6.0,1121.0,619.0,252.0,437.0,0.0,2069.0,689.0,2758.0,2758.0,Z8021
Z8023-1,Z8023-1,Garakhola (Int.with N805) - Bashpur (Int.with Z7001),LRPS,0,0,LRP003,4015,6.6,6.600,0.0,163.0,129.0,63.0,112.0,98.0,60.0,97.0,478.0,182.0,122.0,177.0,0.0,1382.0,299.0,1681.0,1681.0,Z8023
Z8031-1,Z8031-1,Gouranadi-Int.with Z8049,LRPS,0,0,LRP006,816,6.642,6.642,0.0,147.0,158.0,5.0,103.0,20.0,15.0,9.0,997.0,690.0,450.0,624.0,0.0,2144.0,1074.0,3218.0,3218.0,Z8031
Z8031-2,Z8031-2,Int with Z8049-Int wirh Z8603,LRP006,816,6.642,LRP006,1724,7.55,0.908,0.0,147.0,158.0,5.0,103.0,20.0,15.0,9.0,997.0,690.0,450.0,624.0,0.0,2144.0,1074.0,3218.0,3218.0,Z8031
Z8031-3,Z8031-3,Int with Z8603-Int with Z8049,LRP006,1724,7.55,LRP006,4081,9.907,2.357,0.0,147.0,158.0,5.0,103.0,20.0,15.0,9.0,997.0,690.0,450.0,624.0,0.0,2144.0,1074.0,3218.0,3218.0,Z8031
Z8031-4,Z8031-4,Int with Z8049-Int with Z8032,LRP006,4081,9.907,LRP020,5622,24.971,15.064,0.0,147.0,158.0,5.0,103.0,20.0,15.0,9.0,997.0,690.0,450.0,624.0,0.0,2144.0,1074.0,3218.0,3218.0,Z8031
Z8031-5,Z8031-5,Int with Z8032-Gopalganj (End of Road),LRP020,5622,24.971,LRP046,1152,46.242,21.271,0.0,147.0,158.0,5.0,103.0,20.0,15.0,9.0,997.0,690.0,450.0,624.0,0.0,2144.0,1074.0,3218.0,3218.0,Z8031
Z8032-1,Z8032-1,Kotalipara-Radhaganj (int.with Z8035),LRPS,0,0,LRP001,6580,7.59,7.590,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8032
Z8032-2,Z8032-2,Radhaganj (int.with Z8035)-Rajoir (int.with N8),LRP001,6580,7.59,LRPE,0,27.9,20.310,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8032
Z8033-1,Z8033-1,Gariarpar-Chakher (Int.with Z8048),LRPS,0,0,LRP014,485,14.485,14.485,0.0,18.0,85.0,22.0,133.0,43.0,15.0,22.0,728.0,849.0,693.0,557.0,0.0,1915.0,1250.0,3165.0,3165.0,Z8033
Z8033-2,Z8033-2,Chakher (Int.with Z8048)-Ekshirapara (Int.with Z8704),LRP014,485,14.485,LRP015,835,15.835,1.350,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,Z8033
Z8033-3,Z8033-3,Ekshirapara (Int.with Z8704)-Banaripara,LRP015,835,15.835,LRP018,90,18.09,2.255,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,Z8033
Z8033-4,Z8033-4,Banaripara-Swarupkati,LRP018,90,18.09,LRP026,990,26.84,8.750,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,Z8033
Z8033-5,Z8033-5,Swarupkati-Shehanggal,LRP026,990,26.84,LRP039,249,39.029,12.189,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,Z8033
Z8033-6,Z8033-6,Shehanggal-Kawkhali (Int.with Z8713),LRP039,249,39.029,LRP039,2749,41.529,2.500,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,Z8033
Z8033-7,Z8033-7,Kawkhali (Int.with Z8713)-Kawkhali (Int.with Z8703),LRP039,2749,41.529,LRP039,3689,42.469,0.940,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,Z8033
Z8033-8,Z8033-8,Kawkhali (Int.with Z8703)-Bekutia,LRP039,3689,42.469,LRP044,6140,49.36,6.891,0.0,17.0,81.0,22.0,129.0,41.0,15.0,22.0,706.0,823.0,672.0,540.0,0.0,1856.0,1212.0,3068.0,3068.0,Z8033
Z8034-1,Z8034-1,Rahamatpur-Babuganj,LRPS,0,0,LRP010,207,10.047,10.047,0.0,118.0,77.0,16.0,64.0,22.0,9.0,18.0,397.0,318.0,237.0,268.0,0.0,1039.0,505.0,1544.0,1544.0,Z8034
Z8034-3,Z8034-3,Babuganj- Int with Z8040,LRP010,207,10.047,LRP024,11830,35.83,25.783,0.0,23.0,35.0,18.0,0.0,11.0,6.0,13.0,294.0,265.0,152.0,175.0,0.0,665.0,327.0,992.0,992.0,Z8034
Z8035-1,Z8035-1,Radhaganj-Dakshin Dashar,LRPS,0,0,LRP014,9750,23.8,23.800,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8035
Z8037-1,Z8037-1,Barisal (Chowmatha)-Nabagram,LRPS,0,0,LRP014,1890,15.71,15.710,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,599.0,641.0,427.0,338.0,0.0,1362.0,765.0,2127.0,2127.0,Z8037
Z8037-2,Z8037-2,Nabagram-Swarupkathi,LRP014,1890,15.71,LRP016,12600,28.43,12.720,0.0,12.0,35.0,0.0,0.0,112.0,22.0,34.0,271.0,124.0,100.0,76.0,0.0,610.0,176.0,786.0,786.0,Z8037
Z8038-1,Z8038-1,Shikarpur-Intersection with N8,LRPS,0,0,LRPS,3774,3.774,3.774,0.0,40.0,129.0,19.0,41.0,49.0,13.0,20.0,1052.0,716.0,938.0,1203.0,0.0,2079.0,2141.0,4220.0,4220.0,Z8038
Z8038-2,Z8038-2,Intersection with N8-Uzirpur,LRPS,3774,3.774,LRPS,6770,6.77,2.996,0.0,40.0,129.0,19.0,41.0,49.0,13.0,20.0,1052.0,716.0,938.0,1203.0,0.0,2079.0,2141.0,4220.0,4220.0,Z8038
Z8040-1,Z8040-1,Barishal (Beltala)-Int.with Z8032,LRPS,0,0,LRPS,540,0.54,0.540,0.0,0.0,66.0,0.0,14.0,17.0,15.0,35.0,806.0,580.0,378.0,230.0,0.0,1533.0,608.0,2141.0,2141.0,Z8040
Z8043-1,Z8043-1,Hizla-Barisal (Beltala),LRPS,0,0,LRP020,21738,41.867,41.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,413.0,119.0,360.0,0.0,948.0,479.0,1427.0,1427.0,Z8043
Z8044-1,Z8044-1,Dinerpool-Bairagirpool(Int.with Z8910),LRPS,0,0,LRP003,85,2.095,2.095,0.0,3.0,1.0,74.0,149.0,9.0,1.0,1.0,164.0,516.0,234.0,232.0,0.0,918.0,466.0,1384.0,1384.0,Z8044
Z8044-2,Z8044-2,Bairagirpool(Int.with Z8910)-Dumki,LRP003,85,2.095,LRPE,0,31.89,29.795,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8044
Z8048-1,Z8048-1,Charkhar-Wajed Memorial High School,LRPS,0,0,LRP001,1796,2.78,2.780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,556.0,364.0,350.0,0.0,953.0,714.0,1667.0,1667.0,Z8048
Z8049-1,Z8049-1,Agailjhara By-Pass,LRPS,0,0,LRP004,784,3.768,3.768,1.0,51.0,70.0,2.0,69.0,61.0,28.0,57.0,791.0,763.0,664.0,526.0,0.0,1893.0,1190.0,3083.0,3083.0,Z8049
Z8051-1,Z8051-1,College-Kheyaghat,LRPS,0,0,LRPS,556,0.556,0.556,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8051
Z8052-1,Z8052-1,Binapani-Kachua (Int.with Z8708),LRPS,0,0,LRPS,3636,3.636,3.636,35.0,124.0,151.0,88.0,125.0,108.0,33.0,75.0,738.0,1043.0,1000.0,967.0,18.0,2520.0,1985.0,4505.0,4505.0,Z8052
Z8052-2,Z8052-2,Kachua (Int.with Z8708)-Betagi (int.with Z8803),LRPS,3636,3.636,LRPS,7667,7.667,4.031,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8052
Z8052-3,Z8052-3,Betagi (int.with Z8803)-Mirzaganj (int.with Z8810),LRPS,7667,7.667,LRP015,596,15.389,7.722,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8052
Z8052-4,Z8052-4,Mirzaganj (int.with Z8810)- Patuakhali Chourasta(int.with R880),LRP015,596,15.389,LRP025,730,25.993,10.604,29.0,104.0,131.0,62.0,108.0,87.0,27.0,62.0,1046.0,1323.0,848.0,850.0,19.0,2979.0,1717.0,4696.0,4696.0,Z8052
Z8052-5,Z8052-5,"Patuakhali Chourasta(int.with R880)-end of Road, Patuakhali",LRP025,730,25.993,LRPE,0,26.789,0.796,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8052
Z8053-1,Z8053-1,Kaliaya-Debirchar,LRPS,0,0,LRPS,9120,9.12,9.120,0.0,0.0,13.0,0.0,0.0,4.0,2.0,5.0,747.0,710.0,243.0,319.0,0.0,1481.0,562.0,2043.0,2043.0,Z8053
Z8054-1,Z8054-1,Nalcity-Jhalokati,LRPS,0,0,LRPS,10029,10.029,10.029,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,280.0,343.0,190.0,186.0,1.0,630.0,377.0,1007.0,1007.0,Z8054
Z8055-1,Z8055-1,Sultan khan link,LRPS,0,0,LRPS,1300,1.3,1.300,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8055
Z8056-1,Z8056-1,Dapdapia-Nalcity (Taltal Rastar More),LRPS,0,0,LRP010,842,9.574,9.574,0.0,85.0,121.0,0.0,3.0,14.0,10.0,11.0,353.0,366.0,329.0,284.0,0.0,963.0,613.0,1576.0,1576.0,Z8056
Z8056-2,Z8056-2,Taltala Raster More-Mollarhat,LRP010,842,9.574,LRP023,3069,25.405,15.831,0.0,8.0,33.0,0.0,47.0,3.0,1.0,17.0,1298.0,1181.0,931.0,1178.0,0.0,2588.0,2109.0,4697.0,4697.0,Z8056
Z8057-1,Z8057-1,Nacity Bypass,LRPS,0,0,LRPS,1370,1.37,1.370,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8057
Z8058-1,Z8058-1,Nalcity-Baisakia(Int.with Z8062),LRPS,0,0,LRP012,3382,15.382,15.382,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,898.0,696.0,538.0,452.0,0.0,1606.0,990.0,2596.0,2596.0,Z8058
Z8058-2,Z8058-2,Baisakia (Int.with Z8062)-Pir Moazzem Hossain,LRP012,3382,15.382,LRP012,4413,16.413,1.031,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,898.0,696.0,538.0,452.0,0.0,1606.0,990.0,2596.0,2596.0,Z8058
Z8059-1,Z8059-1,Hadua-Mollarhat,LRPS,0,0,LRPS,2606,2.606,2.606,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8059
Z8062-1,Z8062-1,Baisakia-Pir Moazzem Ferryghat (East),LRPS,0,0,LRPS,3750,3.75,3.750,0.0,4.0,21.0,0.0,0.0,18.0,11.0,15.0,311.0,524.0,67.0,105.0,0.0,904.0,172.0,1076.0,1076.0,Z8062
Z8062-2,Z8062-2,Pir Moazzem Ferryghat (West)-Mirerhat,LRPS,3750,3.75,LRPS,8080,8.08,4.330,0.0,4.0,21.0,0.0,0.0,18.0,11.0,15.0,311.0,524.0,67.0,105.0,0.0,904.0,172.0,1076.0,1076.0,Z8062
Z8065-1,Z8065-1,Shariatpur (Kotapara) - Janjira (Int.with Z8012),LRPS,0,0,LRP017,1090,17.52,17.520,0.0,154.0,137.0,0.0,225.0,114.0,69.0,83.0,773.0,987.0,210.0,277.0,0.0,2542.0,487.0,3029.0,3029.0,Z8065
Z8065-2,Z8065-2,Janjira (Int.with Z8012) - Mongolmazirhat,LRP017,1090,17.52,LRP026,245,25.297,7.777,0.0,55.0,140.0,5.0,110.0,24.0,39.0,28.0,517.0,588.0,87.0,207.0,0.0,1506.0,294.0,1800.0,1800.0,Z8065
Z8067-1,Z8067-1,Nagarkanda (Int.with Z8404) - Goyernama (Int.with N805),LRPS,0,0,LRPS,6950,6.95,6.950,0.0,158.0,138.0,0.0,142.0,102.0,14.0,43.0,578.0,777.0,844.0,1473.0,0.0,1952.0,2317.0,4269.0,4269.0,Z8067
Z8121-1,Z8121-1,Rekabibazar-Int.with R812,LRPS,0,0,LRP001,1215,2.215,2.215,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8121
Z8121-2,Z8121-2,Int.with R812-Munshiganj (Kacharirmore),LRP001,1215,2.215,LRP028,9089,36.677,34.462,0.0,82.0,116.0,0.0,0.0,0.0,9.0,32.0,2161.0,510.0,458.0,4087.0,0.0,2910.0,4545.0,7455.0,7455.0,Z8121
Z8201-1,Z8201-1,Purbo Rasulpur-Konakhola,LRPS,0,0,LRPS,7470,7.47,7.470,0.0,492.0,463.0,175.0,277.0,488.0,108.0,347.0,4410.0,632.0,59.0,260.0,0.0,7392.0,319.0,7711.0,7711.0,Z8201
Z8203-1,Z8203-1,Sayedpur-Nagerhat,LRPS,0,0,LRPS,23894,23.894,23.894,0.0,0.0,52.0,27.0,0.0,38.0,9.0,37.0,214.0,125.0,50.0,733.0,0.0,502.0,783.0,1285.0,1285.0,Z8203
Z8204-1,Z8204-1,Megula-Galimpur,LRPS,0,0,LRPS,9628,9.628,9.628,0.0,0.0,151.0,0.0,0.0,192.0,38.0,126.0,707.0,174.0,83.0,139.0,0.0,1388.0,222.0,1610.0,1610.0,Z8204
Z8205-1,Z8205-1,Fultala-Int.with Z8204,LRPS,0,0,LRPS,8120,8.12,8.120,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8205
Z8205-2,Z8205-2,Int.with Z8204-Int.with Z8206,LRPS,8120,8.12,LRPE,0,13.42,5.300,0.0,4.0,1.0,0.0,0.0,7.0,0.0,1.0,1561.0,514.0,423.0,1219.0,0.0,2088.0,1642.0,3730.0,3730.0,Z8205
Z8206-1,Z8206-1,Nikra-(Int.with Z8205),LRPS,0,0,LRPS,2505,2.505,2.505,0.0,0.0,54.0,0.0,53.0,35.0,6.0,73.0,904.0,652.0,201.0,1541.0,0.0,1777.0,1742.0,3519.0,3519.0,Z8206
Z8206-2,Z8206-2,(Int.with Z8205)-Galimpur(Int.with Z8204),LRPS,2505,2.505,LRPS,9975,9.975,7.470,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8206
Z8206-3,Z8206-3,Galimpur(Int.with Z8204)-Tikarpur,LRPS,9975,9.975,LRPE,0,12.165,2.190,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8206
Z8207-1,Z8207-1,Dohar (Bashtala)-Jhowkanda,LRPS,0,0,LRPS,6120,6.12,6.120,0.0,153.0,156.0,78.0,72.0,152.0,8.0,77.0,1405.0,493.0,386.0,689.0,0.0,2594.0,1075.0,3669.0,3669.0,Z8207
Z8208-1,Z8208-1,Int.with Z5070- Basilla,LRPS,0,0,LRP004,2675,6,6.000,355.0,281.0,502.0,0.0,58.0,1020.0,109.0,1039.0,6669.0,1345.0,732.0,1033.0,5.0,11378.0,1770.0,13148.0,13148.0,Z8208
Z8209-1,Z8209-1,Dohar(Kartikpur)-Balirtek,LRPS,0,0,LRP018,6280,23.28,23.280,355.0,281.0,502.0,0.0,58.0,1020.0,109.0,1039.0,6669.0,1345.0,732.0,1033.0,5.0,11378.0,1770.0,13148.0,13148.0,Z8209
Z8401-1,Z8401-1,Pukuria (Int.with N804) - Sadarpur (Int.with Z8402),LRPS,0,0,LRP012,990,12.26,12.260,0.0,86.0,160.0,15.0,138.0,11.0,56.0,73.0,1564.0,643.0,432.0,1065.0,2.0,2746.0,1499.0,4245.0,4245.0,Z8401
Z8402-1,Z8402-1,Faridpur (Tapakhola) - Hatgozaria (Int.with Z8416),LRPS,0,0,LRP007,3192,10.182,10.182,0.0,118.0,95.0,0.0,152.0,68.0,42.0,63.0,862.0,676.0,250.0,609.0,0.0,2076.0,859.0,2935.0,2935.0,Z8402
Z8402-2,Z8402-2,Hatgozaria (Int.with Z8416)-Sadarpur(Int.with Z8401),LRP007,3192,10.182,LRPE,0,37.691,27.509,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8402
Z8404-1,Z8404-1,Talma (Int.with N804) - Nagarkanda (Int.with Z8067),LRPS,0,0,LRP007,5430,12.46,12.460,0.0,153.0,130.0,82.0,93.0,64.0,40.0,35.0,753.0,962.0,478.0,476.0,0.0,2312.0,954.0,3266.0,3266.0,Z8404
Z8408-1,Z8408-1,Borashi (Int.with R850) - Int.with N805,LRPS,0,0,LRP002,1891,3.14,3.140,0.0,0.0,48.0,0.0,0.0,63.0,35.0,71.0,597.0,315.0,265.0,334.0,0.0,1129.0,599.0,1728.0,1728.0,Z8408
Z8408-2,Z8408-2,Int.with N805 - Shingipara (Int.with Z7704),LRP002,1275,3.14,LRP002,12200,13.449,10.309,0.0,0.0,48.0,0.0,0.0,63.0,35.0,71.0,597.0,315.0,265.0,334.0,0.0,1129.0,599.0,1728.0,1728.0,Z8408
Z8412-1,Z8412-1,Bajunia (Int.with Z8031) - Gaindhasur (Int.with R850),LRPS,0,0,LRPS,12670,12.67,12.670,0.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,438.0,241.0,177.0,83.0,0.0,732.0,260.0,992.0,992.0,Z8412
Z8414-1,Z8414-1,Gopalganj (Upazilla More) - Kalia,LRPS,0,0,LRPS,2410,2.41,2.410,0.0,32.0,161.0,0.0,0.0,49.0,0.0,43.0,867.0,656.0,540.0,378.0,0.0,1808.0,918.0,2726.0,2726.0,Z8414
Z8416-1,Z8416-1,Munshibazar (Int.with N804) - Hatgozaria (Int.with Z8402),LRPS,0,0,LRP007,940,6.5,6.500,0.0,32.0,161.0,0.0,0.0,49.0,0.0,43.0,867.0,656.0,540.0,378.0,0.0,1808.0,918.0,2726.0,2726.0,Z8416
Z8419-1,Z8419-1,Satpar-Fukurah Launch Ghat,LRPS,0,0,LRPS,23000,23,23.000,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",Z8419
Z8420-1,Z8420-1,Bijoypasha (Int.with N805) - Joynagarghat,LRPS,0,0,LRPS,6100,6.1,6.100,0.0,166.0,136.0,0.0,0.0,51.0,21.0,34.0,651.0,615.0,580.0,517.0,0.0,1674.0,1097.0,2771.0,2771.0,Z8420
Z8429-1,Z8429-1,Tungipara Upazilla - Health Complex,LRPS,0,0,LRPS,1750,1.75,1.750,8.0,2.0,7.0,0.0,0.0,34.0,44.0,3.0,835.0,800.0,425.0,442.0,0.0,1733.0,867.0,2600.0,2600.0,Z8429
Z8430-1,Z8430-1,Tungipara-Majbari,LRPS,0,0,LRP004,14300,18.26,18.260,8.0,2.0,7.0,0.0,0.0,34.0,44.0,3.0,835.0,800.0,425.0,442.0,0.0,1733.0,867.0,2600.0,2600.0,Z8430
Z8504-1,Z8504-1,Mazar - Health Complex,LRPS,0,0,LRP001,870,1.87,1.870,26.0,5.0,8.0,0.0,0.0,46.0,44.0,6.0,955.0,747.0,433.0,621.0,0.0,1837.0,1054.0,2891.0,2891.0,Z8504
Z8507-1,Z8507-1,Int.with Z8429 - Mazar,LRPS,0,0,LRPS,1400,1.4,1.400,26.0,5.0,8.0,0.0,0.0,46.0,44.0,6.0,955.0,747.0,433.0,621.0,0.0,1837.0,1054.0,2891.0,2891.0,Z8507
Z8601-1,Z8601-1,Burirhat (Int.with R860) - Kaneswar (Int.with Z8605),LRPS,0,0,LRP005,152,4.932,4.932,4.0,91.0,220.0,1.0,26.0,63.0,0.0,37.0,797.0,498.0,353.0,136.0,6.0,1737.0,495.0,2232.0,2232.0,Z8601
Z8601-2,Z8601-2,Kaneswar (Int.with Z8605) - Goshairhat,LRP005,152,4.932,LRP016,452,16.012,11.080,4.0,91.0,220.0,1.0,26.0,63.0,0.0,37.0,797.0,498.0,353.0,136.0,6.0,1737.0,495.0,2232.0,2232.0,Z8601
